,PairId,QASpan,Q_id,Q_user,Q_#A,A_id,A_user,#Title,#QWords,#QSentence.,"#QSentence,",#QSentence;,#AWords,#ASentence.,"#ASentence,",#ASentence;,Credible
260,260,1473,Q270_R64,U759,10,Q270_R64_C1,U114,7,44,3,1,5,44,3,1,3,1
261,261,1805,Q270_R64,U759,10,Q270_R64_C2,U600,7,44,3,1,5,44,4,1,2,1
262,262,7093,Q270_R64,U759,10,Q270_R64_C3,U2174,7,44,3,1,5,44,2,1,5,0
263,263,7324,Q270_R64,U759,10,Q270_R64_C4,U601,7,44,3,1,5,44,4,1,3,1
264,264,7378,Q270_R64,U759,10,Q270_R64_C5,U1017,7,44,3,1,5,44,12,1,2,1
265,265,7701,Q270_R64,U759,10,Q270_R64_C6,U5176,7,44,3,1,5,44,2,1,3,1
266,266,7805,Q270_R64,U759,10,Q270_R64_C7,U62,7,44,3,1,5,44,4,1,4,0
267,267,259008,Q270_R64,U759,10,Q270_R64_C8,U759,7,44,3,1,5,44,8,1,1,0
268,268,260540,Q270_R64,U759,10,Q270_R64_C9,U2,7,44,3,1,5,44,3,1,1,1
269,269,261333,Q270_R64,U759,10,Q270_R64_C10,U243,7,44,3,1,5,44,7,1,3,1
270,270,464,Q270_R79,U2333,10,Q270_R79_C1,U51,7,15,2,1,1,15,3,1,1,1
271,271,4745,Q270_R79,U2333,10,Q270_R79_C2,U2334,7,15,2,1,1,15,1,1,1,1
272,272,10160,Q270_R79,U2333,10,Q270_R79_C3,U2,7,15,2,1,1,15,1,1,1,0
273,273,30670,Q270_R79,U2333,10,Q270_R79_C4,U575,7,15,2,1,1,15,3,1,1,1
274,274,31725,Q270_R79,U2333,10,Q270_R79_C5,U2335,7,15,2,1,1,15,3,1,2,1
275,275,177132,Q270_R79,U2333,10,Q270_R79_C6,U2334,7,15,2,1,1,15,8,1,2,0
276,276,196120,Q270_R79,U2333,10,Q270_R79_C7,U2336,7,15,2,1,1,15,1,1,2,1
277,277,196497,Q270_R79,U2333,10,Q270_R79_C8,U1757,7,15,2,1,1,15,4,1,1,0
278,278,474527,Q270_R79,U2333,10,Q270_R79_C9,U1593,7,15,2,1,1,15,3,1,1,1
279,279,474537,Q270_R79,U2333,10,Q270_R79_C10,U1593,7,15,2,1,1,15,3,1,1,1
280,280,113,Q270_R84,U3327,10,Q270_R84_C1,U5177,10,5,2,1,1,5,1,1,1,0
281,281,278,Q270_R84,U3327,10,Q270_R84_C2,U463,10,5,2,1,1,5,6,1,4,1
282,282,447,Q270_R84,U3327,10,Q270_R84_C3,U5177,10,5,2,1,1,5,12,1,1,0
283,283,450,Q270_R84,U3327,10,Q270_R84_C4,U2,10,5,2,1,1,5,3,1,2,0
284,284,481,Q270_R84,U3327,10,Q270_R84_C5,U4452,10,5,2,1,1,5,5,1,1,1
285,285,570,Q270_R84,U3327,10,Q270_R84_C6,U5177,10,5,2,1,1,5,1,1,1,0
286,286,704,Q270_R84,U3327,10,Q270_R84_C7,U2261,10,5,2,1,1,5,1,1,2,1
287,287,1108,Q270_R84,U3327,10,Q270_R84_C8,U2,10,5,2,1,1,5,4,1,8,1
288,288,2647,Q270_R84,U3327,10,Q270_R84_C9,U5178,10,5,2,1,1,5,4,1,4,1
289,289,2813,Q270_R84,U3327,10,Q270_R84_C10,U4155,10,5,2,1,1,5,1,1,1,1
290,290,8092,Q270_R96,U5154,10,Q270_R96_C1,U2984,11,42,4,1,1,42,10,1,1,0
291,291,26636,Q270_R96,U5154,10,Q270_R96_C2,U431,11,42,4,1,1,42,11,1,5,1
292,292,36224,Q270_R96,U5154,10,Q270_R96_C3,U5154,11,42,4,1,1,42,1,1,1,0
293,293,2607878,Q270_R96,U5154,10,Q270_R96_C4,U5155,11,42,4,1,1,42,18,1,2,1
294,294,3010974,Q270_R96,U5154,10,Q270_R96_C5,U1072,11,42,4,1,1,42,7,1,1,1
295,295,58551355,Q270_R96,U5154,10,Q270_R96_C6,U5156,11,42,4,1,1,42,1,1,3,0
296,296,58553743,Q270_R96,U5154,10,Q270_R96_C7,U506,11,42,4,1,1,42,1,1,1,1
297,297,58554547,Q270_R96,U5154,10,Q270_R96_C8,U2,11,42,4,1,1,42,4,1,3,0
298,298,58554639,Q270_R96,U5154,10,Q270_R96_C9,U2232,11,42,4,1,1,42,9,1,1,0
299,299,58555126,Q270_R96,U5154,10,Q270_R96_C10,U60,11,42,4,1,1,42,3,1,2,0
300,300,861,Q271_R4,U322,10,Q271_R4_C1,U323,5,45,3,1,3,45,1,1,5,1
301,301,1362,Q271_R4,U322,10,Q271_R4_C2,U322,5,45,3,1,3,45,1,1,1,0
302,302,2491,Q271_R4,U322,10,Q271_R4_C3,U91,5,45,3,1,3,45,1,1,3,1
303,303,4142,Q271_R4,U322,10,Q271_R4_C4,U322,5,45,3,1,3,45,4,1,2,0
304,304,5116,Q271_R4,U322,10,Q271_R4_C5,U6,5,45,3,1,3,45,3,1,1,0
305,305,35037,Q271_R4,U322,10,Q271_R4_C6,U324,5,45,3,1,3,45,2,1,2,1
306,306,40153,Q271_R4,U322,10,Q271_R4_C7,U325,5,45,3,1,3,45,4,1,1,0
307,307,43344,Q271_R4,U322,10,Q271_R4_C8,U2,5,45,3,1,3,45,2,1,1,0
308,308,64741,Q271_R4,U322,10,Q271_R4_C9,U326,5,45,3,1,3,45,5,1,2,1
309,309,70072,Q271_R4,U322,10,Q271_R4_C10,U327,5,45,3,1,3,45,14,1,6,0
310,310,2847,Q271_R14,U1684,10,Q271_R14_C1,U1685,3,49,2,1,6,49,4,1,1,1
311,311,4486,Q271_R14,U1684,10,Q271_R14_C2,U1684,3,49,2,1,6,49,2,1,3,0
312,312,133822,Q271_R14,U1684,10,Q271_R14_C3,U1686,3,49,2,1,6,49,2,1,2,0
313,313,168273,Q271_R14,U1684,10,Q271_R14_C4,U1687,3,49,2,1,6,49,2,1,1,0
314,314,1850593,Q271_R14,U1684,10,Q271_R14_C5,U1688,3,49,2,1,6,49,1,1,2,0
315,315,1852278,Q271_R14,U1684,10,Q271_R14_C6,U659,3,49,2,1,6,49,1,1,4,1
316,316,1897592,Q271_R14,U1684,10,Q271_R14_C7,U1688,3,49,2,1,6,49,4,1,2,1
317,317,1898369,Q271_R14,U1684,10,Q271_R14_C8,U1689,3,49,2,1,6,49,5,1,3,1
318,318,1898903,Q271_R14,U1684,10,Q271_R14_C9,U366,3,49,2,1,6,49,2,1,1,0
319,319,13496046,Q271_R14,U1684,10,Q271_R14_C10,U1690,3,49,2,1,6,49,13,1,4,0
320,320,971,Q271_R24,U3871,10,Q271_R24_C1,U2217,11,53,4,1,3,53,5,1,7,1
321,321,993,Q271_R24,U3871,10,Q271_R24_C2,U932,11,53,4,1,3,53,8,1,10,1
322,322,3504,Q271_R24,U3871,10,Q271_R24_C3,U188,11,53,4,1,3,53,4,1,1,0
323,323,5769,Q271_R24,U3871,10,Q271_R24_C4,U2,11,53,4,1,3,53,8,1,1,0
324,324,6397,Q271_R24,U3871,10,Q271_R24_C5,U3872,11,53,4,1,3,53,1,1,3,0
325,325,12061,Q271_R24,U3871,10,Q271_R24_C6,U3864,11,53,4,1,3,53,4,1,6,1
326,326,18018,Q271_R24,U3871,10,Q271_R24_C7,U2217,11,53,4,1,3,53,2,1,3,0
327,327,18241,Q271_R24,U3871,10,Q271_R24_C8,U2217,11,53,4,1,3,53,1,1,2,0
328,328,18307,Q271_R24,U3871,10,Q271_R24_C9,U2217,11,53,4,1,3,53,4,1,1,0
329,329,203559,Q271_R24,U3871,10,Q271_R24_C10,U3873,11,53,4,1,3,53,8,1,4,0
330,330,203,Q271_R38,U1716,10,Q271_R38_C1,U373,7,74,6,1,2,74,3,1,5,1
331,331,719,Q271_R38,U1716,10,Q271_R38_C2,U1716,7,74,6,1,2,74,3,1,3,0
332,332,826,Q271_R38,U1716,10,Q271_R38_C3,U1717,7,74,6,1,2,74,2,1,5,1
333,333,1029,Q271_R38,U1716,10,Q271_R38_C4,U373,7,74,6,1,2,74,6,1,7,1
334,334,1187,Q271_R38,U1716,10,Q271_R38_C5,U373,7,74,6,1,2,74,5,1,3,1
335,335,1245,Q271_R38,U1716,10,Q271_R38_C6,U373,7,74,6,1,2,74,2,1,3,0
336,336,6382,Q271_R38,U1716,10,Q271_R38_C7,U2,7,74,6,1,2,74,3,1,3,0
337,337,34389,Q271_R38,U1716,10,Q271_R38_C8,U1716,7,74,6,1,2,74,7,1,7,0
338,338,52175,Q271_R38,U1716,10,Q271_R38_C9,U373,7,74,6,1,2,74,5,1,1,1
339,339,52309,Q271_R38,U1716,10,Q271_R38_C10,U373,7,74,6,1,2,74,4,1,4,0
340,340,1336,Q271_R57,U5179,10,Q271_R57_C1,U2,3,29,2,1,1,29,1,1,1,0
341,341,2053,Q271_R57,U5179,10,Q271_R57_C2,U4890,3,29,2,1,1,29,3,1,1,1
342,342,2472,Q271_R57,U5179,10,Q271_R57_C3,U5179,3,29,2,1,1,29,1,1,3,0
343,343,2736,Q271_R57,U5179,10,Q271_R57_C4,U2,3,29,2,1,1,29,2,1,1,1
344,344,2832,Q271_R57,U5179,10,Q271_R57_C5,U56,3,29,2,1,1,29,1,1,1,0
345,345,3481,Q271_R57,U5179,10,Q271_R57_C6,U2,3,29,2,1,1,29,2,1,2,0
346,346,6071,Q271_R57,U5179,10,Q271_R57_C7,U1003,3,29,2,1,1,29,2,1,2,1
347,347,6250,Q271_R57,U5179,10,Q271_R57_C8,U5180,3,29,2,1,1,29,4,1,1,0
348,348,20811,Q271_R57,U5179,10,Q271_R57_C9,U56,3,29,2,1,1,29,1,1,1,0
349,349,1216997,Q271_R57,U5179,10,Q271_R57_C10,U3652,3,29,2,1,1,29,11,1,2,0
350,350,2548,Q271_R59,U331,10,Q271_R59_C1,U5181,8,49,4,1,3,49,18,1,4,1
351,351,5073,Q271_R59,U331,10,Q271_R59_C2,U2848,8,49,4,1,3,49,1,1,1,0
352,352,5761,Q271_R59,U331,10,Q271_R59_C3,U2,8,49,4,1,3,49,1,1,5,1
353,353,6017,Q271_R59,U331,10,Q271_R59_C4,U2848,8,49,4,1,3,49,10,1,1,1
354,354,9011,Q271_R59,U331,10,Q271_R59_C5,U5181,8,49,4,1,3,49,1,1,1,0
355,355,10216,Q271_R59,U331,10,Q271_R59_C6,U178,8,49,4,1,3,49,4,1,2,1
356,356,10438,Q271_R59,U331,10,Q271_R59_C7,U5181,8,49,4,1,3,49,3,1,4,1
357,357,10462,Q271_R59,U331,10,Q271_R59_C8,U5181,8,49,4,1,3,49,3,1,4,1
358,358,10465,Q271_R59,U331,10,Q271_R59_C9,U5181,8,49,4,1,3,49,3,1,4,1
359,359,19586,Q271_R59,U331,10,Q271_R59_C10,U331,8,49,4,1,3,49,13,1,15,0
360,360,51144,Q271_R63,U5182,10,Q271_R63_C1,U5182,6,61,3,1,8,61,1,1,3,0
361,361,51491,Q271_R63,U5182,10,Q271_R63_C2,U114,6,61,3,1,8,61,1,1,1,0
362,362,52231,Q271_R63,U5182,10,Q271_R63_C3,U175,6,61,3,1,8,61,3,1,1,0
363,363,52565,Q271_R63,U5182,10,Q271_R63_C4,U5182,6,61,3,1,8,61,1,1,4,0
364,364,72365,Q271_R63,U5182,10,Q271_R63_C5,U2,6,61,3,1,8,61,14,1,1,0
365,365,72630,Q271_R63,U5182,10,Q271_R63_C6,U400,6,61,3,1,8,61,8,1,1,0
366,366,76066,Q271_R63,U5182,10,Q271_R63_C7,U5182,6,61,3,1,8,61,1,1,2,0
367,367,76185,Q271_R63,U5182,10,Q271_R63_C8,U5182,6,61,3,1,8,61,1,1,2,0
368,368,79487,Q271_R63,U5182,10,Q271_R63_C9,U2,6,61,3,1,8,61,4,1,4,0
369,369,80062,Q271_R63,U5182,10,Q271_R63_C10,U5182,6,61,3,1,8,61,1,1,4,0
370,370,139,Q271_R70,U1581,10,Q271_R70_C1,U373,4,29,2,1,2,29,4,1,1,1
371,371,397,Q271_R70,U1581,10,Q271_R70_C2,U1581,4,29,2,1,2,29,1,1,3,0
372,372,1258,Q271_R70,U1581,10,Q271_R70_C3,U2,4,29,2,1,2,29,5,1,1,1
373,373,1978,Q271_R70,U1581,10,Q271_R70_C4,U373,4,29,2,1,2,29,2,1,2,0
374,374,2114,Q271_R70,U1581,10,Q271_R70_C5,U5183,4,29,2,1,2,29,1,1,1,0
375,375,2253,Q271_R70,U1581,10,Q271_R70_C6,U5184,4,29,2,1,2,29,2,1,2,1
376,376,2507,Q271_R70,U1581,10,Q271_R70_C7,U5183,4,29,2,1,2,29,1,1,1,0
377,377,6567,Q271_R70,U1581,10,Q271_R70_C8,U2164,4,29,2,1,2,29,10,1,1,0
378,378,7044,Q271_R70,U1581,10,Q271_R70_C9,U1418,4,29,2,1,2,29,9,1,4,1
379,379,7334,Q271_R70,U1581,10,Q271_R70_C10,U2,4,29,2,1,2,29,7,1,1,1
380,380,1580,Q271_R71,U3895,10,Q271_R71_C1,U356,4,41,1,1,4,41,5,1,2,1
381,381,3443,Q271_R71,U3895,10,Q271_R71_C2,U3895,4,41,1,1,4,41,8,1,6,0
382,382,18754,Q271_R71,U3895,10,Q271_R71_C3,U2516,4,41,1,1,4,41,19,1,9,0
383,383,40931,Q271_R71,U3895,10,Q271_R71_C4,U2525,4,41,1,1,4,41,10,1,4,0
384,384,44934,Q271_R71,U3895,10,Q271_R71_C5,U236,4,41,1,1,4,41,1,1,6,0
385,385,62219,Q271_R71,U3895,10,Q271_R71_C6,U3895,4,41,1,1,4,41,10,1,7,0
386,386,63313,Q271_R71,U3895,10,Q271_R71_C7,U821,4,41,1,1,4,41,3,1,4,0
387,387,76321,Q271_R71,U3895,10,Q271_R71_C8,U3895,4,41,1,1,4,41,6,1,4,0
388,388,77193,Q271_R71,U3895,10,Q271_R71_C9,U821,4,41,1,1,4,41,18,1,11,0
389,389,750274,Q271_R71,U3895,10,Q271_R71_C10,U243,4,41,1,1,4,41,10,1,1,0
390,390,819,Q271_R74,U5185,10,Q271_R74_C1,U2577,5,78,6,1,3,78,2,1,1,0
391,391,978,Q271_R74,U5185,10,Q271_R74_C2,U5186,5,78,6,1,3,78,3,1,2,1
392,392,1531,Q271_R74,U5185,10,Q271_R74_C3,U51,5,78,6,1,3,78,1,1,1,0
393,393,1621,Q271_R74,U5185,10,Q271_R74_C4,U5187,5,78,6,1,3,78,2,1,1,0
394,394,2036,Q271_R74,U5185,10,Q271_R74_C5,U5188,5,78,6,1,3,78,10,1,3,1
395,395,2074,Q271_R74,U5185,10,Q271_R74_C6,U5189,5,78,6,1,3,78,5,1,6,0
396,396,2712,Q271_R74,U5185,10,Q271_R74_C7,U148,5,78,6,1,3,78,9,1,1,1
397,397,7160,Q271_R74,U5185,10,Q271_R74_C8,U542,5,78,6,1,3,78,15,1,6,1
398,398,7634,Q271_R74,U5185,10,Q271_R74_C9,U4700,5,78,6,1,3,78,19,1,3,0
399,399,2403117,Q271_R74,U5185,10,Q271_R74_C10,U1276,5,78,6,1,3,78,5,1,1,0
400,400,19684,Q272_R8,U1453,10,Q272_R8_C1,U1826,3,74,7,1,6,74,3,1,4,1
401,401,20231,Q272_R8,U1453,10,Q272_R8_C2,U2,3,74,7,1,6,74,6,1,1,0
402,402,25963,Q272_R8,U1453,10,Q272_R8_C3,U3700,3,74,7,1,6,74,5,1,7,1
403,403,26684,Q272_R8,U1453,10,Q272_R8_C4,U65,3,74,7,1,6,74,1,1,2,0
404,404,26822,Q272_R8,U1453,10,Q272_R8_C5,U3701,3,74,7,1,6,74,9,1,2,1
405,405,27016,Q272_R8,U1453,10,Q272_R8_C6,U65,3,74,7,1,6,74,5,1,1,0
406,406,27704,Q272_R8,U1453,10,Q272_R8_C7,U572,3,74,7,1,6,74,12,1,6,1
407,407,50394,Q272_R8,U1453,10,Q272_R8_C8,U487,3,74,7,1,6,74,6,1,3,0
408,408,103149,Q272_R8,U1453,10,Q272_R8_C9,U1453,3,74,7,1,6,74,5,1,3,0
409,409,103924,Q272_R8,U1453,10,Q272_R8_C10,U880,3,74,7,1,6,74,4,1,2,0
410,410,505,Q272_R14,U5190,10,Q272_R14_C1,U899,2,79,5,1,6,79,4,1,1,1
411,411,542,Q272_R14,U5190,10,Q272_R14_C2,U373,2,79,5,1,6,79,2,1,2,1
412,412,577,Q272_R14,U5190,10,Q272_R14_C3,U5191,2,79,5,1,6,79,1,1,2,1
413,413,598,Q272_R14,U5190,10,Q272_R14_C4,U2,2,79,5,1,6,79,3,1,1,1
414,414,823,Q272_R14,U5190,10,Q272_R14_C5,U49,2,79,5,1,6,79,2,1,1,0
415,415,866,Q272_R14,U5190,10,Q272_R14_C6,U5190,2,79,5,1,6,79,1,1,2,0
416,416,1006,Q272_R14,U5190,10,Q272_R14_C7,U5192,2,79,5,1,6,79,1,1,1,0
417,417,1045,Q272_R14,U5190,10,Q272_R14_C8,U5190,2,79,5,1,6,79,1,1,1,0
418,418,1285,Q272_R14,U5190,10,Q272_R14_C9,U5190,2,79,5,1,6,79,1,1,2,0
419,419,1457,Q272_R14,U5190,10,Q272_R14_C10,U5191,2,79,5,1,6,79,1,1,3,0
420,420,671,Q272_R15,U5193,10,Q272_R15_C1,U465,2,60,10,1,3,60,6,1,1,1
421,421,1897,Q272_R15,U5193,10,Q272_R15_C2,U5193,2,60,10,1,3,60,1,1,2,0
422,422,6965,Q272_R15,U5193,10,Q272_R15_C3,U5194,2,60,10,1,3,60,1,1,3,0
423,423,84679,Q272_R15,U5193,10,Q272_R15_C4,U5195,2,60,10,1,3,60,2,1,6,0
424,424,272950,Q272_R15,U5193,10,Q272_R15_C5,U3217,2,60,10,1,3,60,3,1,1,0
425,425,2012082,Q272_R15,U5193,10,Q272_R15_C6,U5196,2,60,10,1,3,60,8,1,1,0
426,426,2157526,Q272_R15,U5193,10,Q272_R15_C7,U2,2,60,10,1,3,60,5,1,2,0
427,427,2468020,Q272_R15,U5193,10,Q272_R15_C8,U3802,2,60,10,1,3,60,1,1,1,0
428,428,2468694,Q272_R15,U5193,10,Q272_R15_C9,U5197,2,60,10,1,3,60,6,1,2,1
429,429,56579049,Q272_R15,U5193,10,Q272_R15_C10,U1050,2,60,10,1,3,60,1,1,2,0
440,430,381,Q272_R30,U3901,10,Q272_R30_C1,U2,3,64,5,1,13,64,1,1,1,0
441,431,430,Q272_R30,U3901,10,Q272_R30_C2,U2031,3,64,5,1,13,64,3,1,1,1
442,432,1146,Q272_R30,U3901,10,Q272_R30_C3,U2,3,64,5,1,13,64,2,1,3,0
443,433,1914,Q272_R30,U3901,10,Q272_R30_C4,U643,3,64,5,1,13,64,4,1,1,1
444,434,2021,Q272_R30,U3901,10,Q272_R30_C5,U643,3,64,5,1,13,64,4,1,2,1
445,435,2060,Q272_R30,U3901,10,Q272_R30_C6,U3899,3,64,5,1,13,64,6,1,2,1
446,436,3525,Q272_R30,U3901,10,Q272_R30_C7,U188,3,64,5,1,13,64,2,1,1,1
447,437,4413,Q272_R30,U3901,10,Q272_R30_C8,U3901,3,64,5,1,13,64,2,1,1,0
448,438,4473,Q272_R30,U3901,10,Q272_R30_C9,U3901,3,64,5,1,13,64,4,1,2,0
449,439,4858,Q272_R30,U3901,10,Q272_R30_C10,U2,3,64,5,1,13,64,4,1,4,0
450,440,1755,Q272_R31,U562,10,Q272_R31_C1,U708,7,51,2,1,1,51,2,1,2,1
451,441,7962,Q272_R31,U562,10,Q272_R31_C2,U562,7,51,2,1,1,51,1,1,1,0
452,442,8229,Q272_R31,U562,10,Q272_R31_C3,U5201,7,51,2,1,1,51,6,1,1,0
453,443,10547,Q272_R31,U562,10,Q272_R31_C4,U562,7,51,2,1,1,51,1,1,1,0
454,444,19303,Q272_R31,U562,10,Q272_R31_C5,U5202,7,51,2,1,1,51,3,1,7,1
455,445,19662,Q272_R31,U562,10,Q272_R31_C6,U1003,7,51,2,1,1,51,3,1,4,1
456,446,21810,Q272_R31,U562,10,Q272_R31_C7,U316,7,51,2,1,1,51,5,1,1,0
457,447,71031,Q272_R31,U562,10,Q272_R31_C8,U5201,7,51,2,1,1,51,3,1,1,0
458,448,79019,Q272_R31,U562,10,Q272_R31_C9,U5203,7,51,2,1,1,51,3,1,1,0
459,449,174702,Q272_R31,U562,10,Q272_R31_C10,U5201,7,51,2,1,1,51,1,1,2,0
460,450,98,Q272_R34,U5204,10,Q272_R34_C1,U2,3,72,4,1,7,72,1,1,1,0
461,451,331,Q272_R34,U5204,10,Q272_R34_C2,U188,3,72,4,1,7,72,5,1,2,0
462,452,344,Q272_R34,U5204,10,Q272_R34_C3,U628,3,72,4,1,7,72,1,1,2,0
463,453,441,Q272_R34,U5204,10,Q272_R34_C4,U5204,3,72,4,1,7,72,5,1,1,0
464,454,747,Q272_R34,U5204,10,Q272_R34_C5,U329,3,72,4,1,7,72,7,1,5,0
465,455,879,Q272_R34,U5204,10,Q272_R34_C6,U5204,3,72,4,1,7,72,1,1,1,0
466,456,4140,Q272_R34,U5204,10,Q272_R34_C7,U332,3,72,4,1,7,72,7,1,1,0
467,457,8662,Q272_R34,U5204,10,Q272_R34_C8,U1674,3,72,4,1,7,72,3,1,1,0
468,458,21290,Q272_R34,U5204,10,Q272_R34_C9,U1063,3,72,4,1,7,72,3,1,2,0
469,459,33725,Q272_R34,U5204,10,Q272_R34_C10,U178,3,72,4,1,7,72,4,1,1,0
470,460,5436,Q272_R40,U1821,10,Q272_R40_C1,U2984,3,81,5,1,6,81,2,1,1,1
471,461,11997,Q272_R40,U1821,10,Q272_R40_C2,U1245,3,81,5,1,6,81,46,1,1,1
472,462,63236,Q272_R40,U1821,10,Q272_R40_C3,U1821,3,81,5,1,6,81,6,1,5,0
473,463,63981,Q272_R40,U1821,10,Q272_R40_C4,U1245,3,81,5,1,6,81,22,1,1,0
474,464,64617,Q272_R40,U1821,10,Q272_R40_C5,U1821,3,81,5,1,6,81,4,1,3,0
475,465,191697,Q272_R40,U1821,10,Q272_R40_C6,U5205,3,81,5,1,6,81,5,1,2,0
476,466,325890,Q272_R40,U1821,10,Q272_R40_C7,U1821,3,81,5,1,6,81,5,1,7,0
477,467,332170,Q272_R40,U1821,10,Q272_R40_C8,U178,3,81,5,1,6,81,3,1,1,0
478,468,334895,Q272_R40,U1821,10,Q272_R40_C9,U2437,3,81,5,1,6,81,3,1,4,0
479,469,410900,Q272_R40,U1821,10,Q272_R40_C10,U1821,3,81,5,1,6,81,3,1,3,0
480,470,11684,Q272_R51,U5206,10,Q272_R51_C1,U175,5,49,1,1,1,49,2,1,1,0
481,471,45662,Q272_R51,U5206,10,Q272_R51_C2,U178,5,49,1,1,1,49,4,1,5,1
482,472,361705,Q272_R51,U5206,10,Q272_R51_C3,U5206,5,49,1,1,1,49,1,1,1,0
483,473,775510,Q272_R51,U5206,10,Q272_R51_C4,U178,5,49,1,1,1,49,2,1,1,0
484,474,1221323,Q272_R51,U5206,10,Q272_R51_C5,U5206,5,49,1,1,1,49,1,1,1,0
485,475,1257286,Q272_R51,U5206,10,Q272_R51_C6,U459,5,49,1,1,1,49,5,1,3,1
486,476,1265186,Q272_R51,U5206,10,Q272_R51_C7,U178,5,49,1,1,1,49,3,1,1,0
487,477,1265217,Q272_R51,U5206,10,Q272_R51_C8,U178,5,49,1,1,1,49,1,1,1,0
488,478,1313667,Q272_R51,U5206,10,Q272_R51_C9,U5206,5,49,1,1,1,49,2,1,1,0
489,479,1419501,Q272_R51,U5206,10,Q272_R51_C10,U5206,5,49,1,1,1,49,1,1,1,0
490,480,26055,Q272_R52,U5207,10,Q272_R52_C1,U2,3,46,5,1,7,46,2,1,1,0
491,481,31465,Q272_R52,U5207,10,Q272_R52_C2,U5208,3,46,5,1,7,46,12,1,2,1
492,482,31667,Q272_R52,U5207,10,Q272_R52_C3,U600,3,46,5,1,7,46,9,1,2,1
493,483,31814,Q272_R52,U5207,10,Q272_R52_C4,U2,3,46,5,1,7,46,6,1,2,1
494,484,32884,Q272_R52,U5207,10,Q272_R52_C5,U268,3,46,5,1,7,46,3,1,1,1
495,485,37994,Q272_R52,U5207,10,Q272_R52_C6,U561,3,46,5,1,7,46,7,1,1,0
496,486,48314,Q272_R52,U5207,10,Q272_R52_C7,U268,3,46,5,1,7,46,2,1,1,0
497,487,50772,Q272_R52,U5207,10,Q272_R52_C8,U2,3,46,5,1,7,46,2,1,2,0
498,488,51030,Q272_R52,U5207,10,Q272_R52_C9,U2,3,46,5,1,7,46,4,1,1,0
499,489,51148,Q272_R52,U5207,10,Q272_R52_C10,U2,3,46,5,1,7,46,5,1,1,0
500,490,265,Q273_R3,U3233,10,Q273_R3_C1,U1004,6,38,5,1,2,38,6,1,1,1
501,491,507,Q273_R3,U3233,10,Q273_R3_C2,U3234,6,38,5,1,2,38,6,1,3,1
502,492,586,Q273_R3,U3233,10,Q273_R3_C3,U3235,6,38,5,1,2,38,1,1,2,1
503,493,3726,Q273_R3,U3233,10,Q273_R3_C4,U3233,6,38,5,1,2,38,1,1,1,0
504,494,9949,Q273_R3,U3233,10,Q273_R3_C5,U544,6,38,5,1,2,38,4,1,1,1
505,495,27191,Q273_R3,U3233,10,Q273_R3_C6,U1769,6,38,5,1,2,38,4,1,2,1
506,496,58400,Q273_R3,U3233,10,Q273_R3_C7,U65,6,38,5,1,2,38,4,1,1,0
507,497,76301,Q273_R3,U3233,10,Q273_R3_C8,U3233,6,38,5,1,2,38,1,1,1,0
508,498,211969,Q273_R3,U3233,10,Q273_R3_C9,U1769,6,38,5,1,2,38,3,1,1,0
509,499,18740119,Q273_R3,U3233,10,Q273_R3_C10,U3236,6,38,5,1,2,38,10,1,1,0
510,500,918,Q273_R5,U5209,10,Q273_R5_C1,U2,2,70,3,1,2,70,6,1,4,1
511,501,1584,Q273_R5,U5209,10,Q273_R5_C2,U1606,2,70,3,1,2,70,9,1,6,1
512,502,1883,Q273_R5,U5209,10,Q273_R5_C3,U2,2,70,3,1,2,70,4,1,2,0
513,503,2690,Q273_R5,U5209,10,Q273_R5_C4,U1606,2,70,3,1,2,70,5,1,1,0
514,504,20589,Q273_R5,U5209,10,Q273_R5_C5,U5209,2,70,3,1,2,70,4,1,5,0
515,505,25035,Q273_R5,U5209,10,Q273_R5_C6,U383,2,70,3,1,2,70,4,1,2,0
516,506,51033,Q273_R5,U5209,10,Q273_R5_C7,U1606,2,70,3,1,2,70,18,1,11,0
517,507,51190,Q273_R5,U5209,10,Q273_R5_C8,U2261,2,70,3,1,2,70,1,1,1,1
518,508,74917,Q273_R5,U5209,10,Q273_R5_C9,U5209,2,70,3,1,2,70,5,1,3,0
519,509,504918,Q273_R5,U5209,10,Q273_R5_C10,U5210,2,70,3,1,2,70,2,1,1,0
520,510,353,Q273_R7,U641,10,Q273_R7_C1,U2,6,63,5,1,3,63,3,1,1,0
521,511,493,Q273_R7,U641,10,Q273_R7_C2,U642,6,63,5,1,3,63,3,1,1,0
522,512,496,Q273_R7,U641,10,Q273_R7_C3,U643,6,63,5,1,3,63,2,1,1,1
523,513,3737,Q273_R7,U641,10,Q273_R7_C4,U644,6,63,5,1,3,63,9,1,3,1
524,514,4274,Q273_R7,U641,10,Q273_R7_C5,U645,6,63,5,1,3,63,8,1,4,1
525,515,9071,Q273_R7,U641,10,Q273_R7_C6,U2,6,63,5,1,3,63,10,1,1,0
526,516,10652,Q273_R7,U641,10,Q273_R7_C7,U2,6,63,5,1,3,63,6,1,2,0
527,517,13145,Q273_R7,U641,10,Q273_R7_C8,U641,6,63,5,1,3,63,4,1,3,0
528,518,14011,Q273_R7,U641,10,Q273_R7_C9,U2,6,63,5,1,3,63,9,1,1,1
529,519,14604,Q273_R7,U641,10,Q273_R7_C10,U646,6,63,5,1,3,63,5,1,1,0
